R1	2019	1	1	0	05	0.0
R1	2019	1	1	0	10	0.0
R1	2019	1	1	0	15	0.0
R1	2019	1	1	0	20	0.0
R1	2019	1	1	0	25	0.0
R1	2019	1	1	0	30	0.0
R1	2019	1	1	0	35	0.0
R1	2019	1	1	0	40	0.0
R1	2019	1	1	0	45	0.0
R1	2019	1	1	0	50	0.0
R1	2019	1	1	0	55	0.0
R1	2019	1	1	1	00	0.0
R1	2019	1	1	1	05	4.88
R1	2019	1	1	1	10	6.91
R1	2019	1	1	1	15	10.24
R1	2019	1	1	1	20	16.07
R1	2019	1	1	1	25	26.79
R1	2019	1	1	1	30	20.64
R1	2019	1	1	1	35	12.73
R1	2019	1	1	1	40	8.36
R1	2019	1	1	1	45	5.78
R1	2019	1	1	1	50	0.0
R1	2019	1	1	1	55	0.0
R1	2019	1	1	2	00	0.0
R1	2019	1	1	2	05	0.0
R1	2019	1	1	2	10	0.0
R1	2019	1	1	2	15	0.0
R1	2019	1	1	2	20	0.0
R1	2019	1	1	2	25	0.0
R1	2019	1	1	2	30	0.0
R1	2019	1	1	2	35	0.0
R1	2019	1	1	2	40	0.0
R1	2019	1	1	2	45	0.0
