R1	2019	1	1	0	05	0.0
R1	2019	1	1	0	10	0.0
R1	2019	1	1	0	15	0.0
R1	2019	1	1	0	20	0.0
R1	2019	1	1	0	25	0.0
R1	2019	1	1	0	30	0.0
R1	2019	1	1	0	35	0.0
R1	2019	1	1	0	40	0.0
R1	2019	1	1	0	45	0.0
R1	2019	1	1	0	50	0.0
R1	2019	1	1	0	55	0.0
R1	2019	1	1	1	00	0.0
R1	2019	1	1	1	05	3.6
R1	2019	1	1	1	10	4.9
R1	2019	1	1	1	15	6.89
R1	2019	1	1	1	20	10.13
R1	2019	1	1	1	25	15.73
R1	2019	1	1	1	30	25.83
R1	2019	1	1	1	35	20.06
R1	2019	1	1	1	40	12.53
R1	2019	1	1	1	45	8.31
R1	2019	1	1	1	50	5.78
R1	2019	1	1	1	55	4.19
R1	2019	1	1	2	00	0.0
R1	2019	1	1	2	05	0.0
R1	2019	1	1	2	10	0.0
R1	2019	1	1	2	15	0.0
R1	2019	1	1	2	20	0.0
R1	2019	1	1	2	25	0.0
R1	2019	1	1	2	30	0.0
R1	2019	1	1	2	35	0.0
R1	2019	1	1	2	40	0.0
R1	2019	1	1	2	45	0.0
R1	2019	1	1	2	50	0.0
R1	2019	1	1	2	55	0.0
