R1	2019	1	1	0	05	0.0
R1	2019	1	1	0	10	0.0
R1	2019	1	1	0	15	0.0
R1	2019	1	1	0	20	0.0
R1	2019	1	1	0	25	0.0
R1	2019	1	1	0	30	0.0
R1	2019	1	1	0	35	0.0
R1	2019	1	1	0	40	0.0
R1	2019	1	1	0	45	0.0
R1	2019	1	1	0	50	0.0
R1	2019	1	1	0	55	0.0
R1	2019	1	1	1	00	0.0
R1	2019	1	1	1	05	4.2
R1	2019	1	1	1	10	5.66
R1	2019	1	1	1	15	7.88
R1	2019	1	1	1	20	11.43
R1	2019	1	1	1	25	17.43
R1	2019	1	1	1	30	27.94
R1	2019	1	1	1	35	21.98
R1	2019	1	1	1	40	14.02
R1	2019	1	1	1	45	9.43
R1	2019	1	1	1	50	6.65
R1	2019	1	1	1	55	4.86
R1	2019	1	1	2	00	0.0
R1	2019	1	1	2	05	0.0
R1	2019	1	1	2	10	0.0
R1	2019	1	1	2	15	0.0
R1	2019	1	1	2	20	0.0
R1	2019	1	1	2	25	0.0
R1	2019	1	1	2	30	0.0
R1	2019	1	1	2	35	0.0
R1	2019	1	1	2	40	0.0
R1	2019	1	1	2	45	0.0
R1	2019	1	1	2	50	0.0
R1	2019	1	1	2	55	0.0
