R1	2019	1	1	0	05	0.0
R1	2019	1	1	0	10	0.0
R1	2019	1	1	0	15	0.0
R1	2019	1	1	0	20	0.0
R1	2019	1	1	0	25	0.0
R1	2019	1	1	0	30	0.0
R1	2019	1	1	0	35	0.0
R1	2019	1	1	0	40	0.0
R1	2019	1	1	0	45	0.0
R1	2019	1	1	0	50	0.0
R1	2019	1	1	0	55	0.0
R1	2019	1	1	1	00	0.0
R1	2019	1	1	1	05	12.4
R1	2019	1	1	1	10	20.03
R1	2019	1	1	1	15	34.76
R1	2019	1	1	1	20	26.2
R1	2019	1	1	1	25	15.61
R1	2019	1	1	1	30	10.0
R1	2019	1	1	1	35	0.0
R1	2019	1	1	1	40	0.0
R1	2019	1	1	1	45	0.0
R1	2019	1	1	1	50	0.0
R1	2019	1	1	1	55	0.0
R1	2019	1	1	2	00	0.0
R1	2019	1	1	2	05	0.0
R1	2019	1	1	2	10	0.0
R1	2019	1	1	2	15	0.0
R1	2019	1	1	2	20	0.0
R1	2019	1	1	2	25	0.0
R1	2019	1	1	2	30	0.0
