R1	2019	1	1	0	05	0.0
R1	2019	1	1	0	10	0.0
R1	2019	1	1	0	15	0.0
R1	2019	1	1	0	20	0.0
R1	2019	1	1	0	25	0.0
R1	2019	1	1	0	30	0.0
R1	2019	1	1	0	35	0.0
R1	2019	1	1	0	40	0.0
R1	2019	1	1	0	45	0.0
R1	2019	1	1	0	50	0.0
R1	2019	1	1	0	55	0.0
R1	2019	1	1	1	00	0.0
R1	2019	1	1	1	05	0.94
R1	2019	1	1	1	10	1.16
R1	2019	1	1	1	15	1.43
R1	2019	1	1	1	20	1.8
R1	2019	1	1	1	25	2.29
R1	2019	1	1	1	30	2.97
R1	2019	1	1	1	35	3.93
R1	2019	1	1	1	40	5.34
R1	2019	1	1	1	45	7.51
R1	2019	1	1	1	50	11.03
R1	2019	1	1	1	55	17.11
R1	2019	1	1	2	00	28.06
R1	2019	1	1	2	05	21.8
R1	2019	1	1	2	10	13.63
R1	2019	1	1	2	15	9.04
R1	2019	1	1	2	20	6.3
R1	2019	1	1	2	25	4.56
R1	2019	1	1	2	30	3.4
R1	2019	1	1	2	35	2.6
R1	2019	1	1	2	40	2.03
R1	2019	1	1	2	45	1.6
R1	2019	1	1	2	50	1.29
R1	2019	1	1	2	55	1.04
R1	2019	1	1	3	00	0.85
R1	2019	1	1	3	05	0.0
R1	2019	1	1	3	10	0.0
R1	2019	1	1	3	15	0.0
R1	2019	1	1	3	20	0.0
R1	2019	1	1	3	25	0.0
R1	2019	1	1	3	30	0.0
R1	2019	1	1	3	35	0.0
R1	2019	1	1	3	40	0.0
R1	2019	1	1	3	45	0.0
R1	2019	1	1	3	50	0.0
R1	2019	1	1	3	55	0.0
R1	2019	1	1	4	00	0.0
