R1	2019	1	1	0	05	0.0
R1	2019	1	1	0	10	0.0
R1	2019	1	1	0	15	0.0
R1	2019	1	1	0	20	0.0
R1	2019	1	1	0	25	0.0
R1	2019	1	1	0	30	0.0
R1	2019	1	1	0	35	0.0
R1	2019	1	1	0	40	0.0
R1	2019	1	1	0	45	0.0
R1	2019	1	1	0	50	0.0
R1	2019	1	1	0	55	0.0
R1	2019	1	1	1	00	0.0
R1	2019	1	1	1	05	1.76
R1	2019	1	1	1	10	2.23
R1	2019	1	1	1	15	2.87
R1	2019	1	1	1	20	3.77
R1	2019	1	1	1	25	5.06
R1	2019	1	1	1	30	7.0
R1	2019	1	1	1	35	10.04
R1	2019	1	1	1	40	15.12
R1	2019	1	1	1	45	24.28
R1	2019	1	1	1	50	41.75
R1	2019	1	1	1	55	31.62
R1	2019	1	1	2	00	18.99
R1	2019	1	1	2	05	12.24
R1	2019	1	1	2	10	8.34
R1	2019	1	1	2	15	5.93
R1	2019	1	1	2	20	4.36
R1	2019	1	1	2	25	3.28
R1	2019	1	1	2	30	2.53
R1	2019	1	1	2	35	1.98
R1	2019	1	1	2	40	0.0
R1	2019	1	1	2	45	0.0
R1	2019	1	1	2	50	0.0
R1	2019	1	1	2	55	0.0
R1	2019	1	1	3	00	0.0
R1	2019	1	1	3	05	0.0
R1	2019	1	1	3	10	0.0
R1	2019	1	1	3	15	0.0
R1	2019	1	1	3	20	0.0
R1	2019	1	1	3	25	0.0
R1	2019	1	1	3	30	0.0
R1	2019	1	1	3	35	0.0
