R1	2019	1	1	0	05	0.0
R1	2019	1	1	0	10	0.0
R1	2019	1	1	0	15	0.0
R1	2019	1	1	0	20	0.0
R1	2019	1	1	0	25	0.0
R1	2019	1	1	0	30	0.0
R1	2019	1	1	0	35	0.0
R1	2019	1	1	0	40	0.0
R1	2019	1	1	0	45	0.0
R1	2019	1	1	0	50	0.0
R1	2019	1	1	0	55	0.0
R1	2019	1	1	1	00	0.0
R1	2019	1	1	1	05	0.38
R1	2019	1	1	1	10	0.45
R1	2019	1	1	1	15	0.54
R1	2019	1	1	1	20	0.66
R1	2019	1	1	1	25	0.8
R1	2019	1	1	1	30	0.98
R1	2019	1	1	1	35	1.2
R1	2019	1	1	1	40	1.49
R1	2019	1	1	1	45	1.88
R1	2019	1	1	1	50	2.4
R1	2019	1	1	1	55	3.11
R1	2019	1	1	2	00	4.13
R1	2019	1	1	2	05	5.63
R1	2019	1	1	2	10	7.95
R1	2019	1	1	2	15	11.74
R1	2019	1	1	2	20	18.34
R1	2019	1	1	2	25	30.37
R1	2019	1	1	2	30	23.48
R1	2019	1	1	2	35	14.56
R1	2019	1	1	2	40	9.6
R1	2019	1	1	2	45	6.66
R1	2019	1	1	2	50	4.8
R1	2019	1	1	2	55	3.57
R1	2019	1	1	3	00	2.72
R1	2019	1	1	3	05	2.12
R1	2019	1	1	3	10	1.67
R1	2019	1	1	3	15	1.34
R1	2019	1	1	3	20	1.08
R1	2019	1	1	3	25	0.88
R1	2019	1	1	3	30	0.72
R1	2019	1	1	3	35	0.6
R1	2019	1	1	3	40	0.5
R1	2019	1	1	3	45	0.41
R1	2019	1	1	3	50	0.0
R1	2019	1	1	3	55	0.0
R1	2019	1	1	4	00	0.0
R1	2019	1	1	4	04	0.0
R1	2019	1	1	4	10	0.0
R1	2019	1	1	4	15	0.0
R1	2019	1	1	4	20	0.0
R1	2019	1	1	4	25	0.0
R1	2019	1	1	4	30	0.0
R1	2019	1	1	4	35	0.0
R1	2019	1	1	4	40	0.0
R1	2019	1	1	4	45	0.0
