R1	2019	1	1	0	05	0.0
R1	2019	1	1	0	10	0.0
R1	2019	1	1	0	15	0.0
R1	2019	1	1	0	20	0.0
R1	2019	1	1	0	25	0.0
R1	2019	1	1	0	30	0.0
R1	2019	1	1	0	35	0.0
R1	2019	1	1	0	40	0.0
R1	2019	1	1	0	45	0.0
R1	2019	1	1	0	50	0.0
R1	2019	1	1	0	55	0.0
R1	2019	1	1	1	00	0.0
R1	2019	1	1	1	05	0.92
R1	2019	1	1	1	10	1.17
R1	2019	1	1	1	15	1.51
R1	2019	1	1	1	20	1.97
R1	2019	1	1	1	25	2.62
R1	2019	1	1	1	30	3.57
R1	2019	1	1	1	35	5.02
R1	2019	1	1	1	40	7.36
R1	2019	1	1	1	45	11.39
R1	2019	1	1	1	50	18.98
R1	2019	1	1	1	55	34.41
R1	2019	1	1	2	00	25.33
R1	2019	1	1	2	05	14.55
R1	2019	1	1	2	10	9.08
R1	2019	1	1	2	15	6.04
R1	2019	1	1	2	20	4.22
R1	2019	1	1	2	25	3.05
R1	2019	1	1	2	30	2.26
R1	2019	1	1	2	35	1.72
R1	2019	1	1	2	40	1.33
R1	2019	1	1	2	45	1.04
R1	2019	1	1	2	50	0.82
R1	2019	1	1	2	55	0.0
R1	2019	1	1	3	00	0.0
R1	2019	1	1	3	05	0.0
R1	2019	1	1	3	10	0.0
R1	2019	1	1	3	15	0.0
R1	2019	1	1	3	20	0.0
R1	2019	1	1	3	25	0.0
R1	2019	1	1	3	30	0.0
R1	2019	1	1	3	35	0.0
R1	2019	1	1	3	40	0.0
R1	2019	1	1	3	45	0.0
R1	2019	1	1	3	50	0.0
